"NEWSUID","NoSoilComp","DomFAO_Name","DomFAO_Prop","PropSynthProf","SoilMapUnit","SOIL1","PROP1","PRID1","SOIL2","PROP2","PRID2","SOIL3","PROP3","PRID3","SOIL4","PROP4","PRID4","SOIL5","PROP5","PRID5","SOIL6","PROP6","PRID6","SOIL7","PROP7","PRID7","SOIL8","PROP8","PRID8","SOIL9","PROP9","PRID9","SOIL10","PROP10","PRID10","WATE"
"WD20031651",3,"RG",80,0,"RGe1CMd5ACf5/B","RGe",80,"RGe/B","CMd",10,"CMd/B","ACf",10,"ACf/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031652",3,"CM",80,0,"CMg3CMe4RGe4/B","CMg",50,"CMg/B","CMe",30,"CMe/B","RGe",20,"RGe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031657",2,"SC",70,0,"SCh2GLe4/B","SCh",70,"SCh/B","GLe",30,"GLe/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031661",3,"SN",50,0,"VRe3SNh4SNg4/B","VRe",50,"VRe/B","SNh",30,"SNh/B","SNg",20,"SNg/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031663",3,"RG",60,0,"LPd3RGe4RGd4/B","LPd",40,"LPd/B","RGe",30,"RGe/B","RGd",30,"RGd/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031668",2,"FL",70,0,"FLt2GLe4/B","FLt",70,"FLt/B","GLe",30,"GLe/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031679",1,"GL",100,0,"GLe1/B","GLe",100,"GLe/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031680",1,"GL",100,0,"GLe1/B","GLe",100,"GLe/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031681",2,"GL",60,0,"GLe2SCh3/B","GLe",60,"GLe/B","SCh",40,"SCh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031682",1,"FL",100,0,"FLt1/B","FLt",100,"FLt/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031683",2,"GL",70,0,"GLu2SCh4/B","GLu",70,"GLu/B","SCh",30,"SCh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031684",1,"AR",100,0,"ARh1/B","ARh",100,"ARh/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031688",1,"AC",100,0,"ACp1/B","ACp",100,"ACp/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031689",1,"GL",100,0,"GLd1/B","GLd",100,"GLd/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031690",1,"GL",100,0,"GLd1/B","GLd",100,"GLd/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031691",1,"RG",100,0,"RGd1/B","RGd",100,"RGd/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031692",1,"GL",100,0,"GLu1/B","GLu",100,"GLu/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031693",2,"AC",60,0,"ACh2FLe3/B","ACh",60,"ACh/B","FLe",40,"FLe/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031694",1,"AR",100,0,"ARh1/B","ARh",100,"ARh/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031697",3,"GL",80,0,"GLd3GLe4CMv4/B","GLd",50,"GLd/B","GLe",30,"GLe/B","CMv",20,"CMv/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031698",2,"GL",100,0,"GLe3GLd3/B","GLe",50,"GLe/B","GLd",50,"GLd/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031699",2,"VR",70,0,"VRe2GLd4/B","VRe",70,"VRe/B","GLd",30,"GLd/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031701",1,"AR",100,0,"ARa1/B","ARa",100,"ARa/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031702",1,"AR",100,0,"ARb1/B","ARb",100,"ARb/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031703",1,"AR",100,0,"ARb1/B","ARb",100,"ARb/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031704",2,"AR",70,0,"ARb2CMo4/B","ARb",70,"ARb/B","CMo",30,"CMo/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031705",1,"CM",100,0,"CMo1/B","CMo",100,"CMo/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031706",1,"RG",100,0,"RGe1/B","RGe",100,"RGe/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031707",2,"AC",100,0,"ACh2ACp4/B","ACh",70,"ACh/B","ACp",30,"ACp/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031708",1,"AR",100,0,"ARb1/B","ARb",100,"ARb/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031709",1,"AC",100,0,"ACh1/B","ACh",100,"ACh/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031710",1,"RG",100,0,"RGd1/B","RGd",100,"RGd/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031711",3,"AR",50,0,"ARg3GLe4SCh4/B","ARg",50,"ARg/B","GLe",30,"GLe/B","SCh",20,"SCh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031712",2,"AR",100,0,"ARo3ARh3/B","ARo",50,"ARo/B","ARh",50,"ARh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031713",2,"AR",100,0,"ARl1ARc4/B","ARl",80,"ARl/B","ARc",20,"ARc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031714",3,"AR",80,0,"ARo3ARh4LXf4/B","ARo",50,"ARo/B","ARh",30,"ARh/B","LXf",20,"LXf/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031715",1,"AR",100,0,"ARh1/B","ARh",100,"ARh/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031716",1,"AR",100,0,"ARh1/B","ARh",100,"ARh/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031717",2,"FL",50,0,"FLs3ARh3/B","FLs",50,"FLs/B","ARh",50,"ARh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031718",1,"AR",100,0,"ARh1/B","ARh",100,"ARh/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031719",1,"AR",100,0,"ARh1/B","ARh",100,"ARh/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031720",1,"GL",100,0,"GLe1/B","GLe",100,"GLe/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031721",3,"AR",50,0,"ARl3SCg4GLd4/B","ARl",50,"ARl/B","SCg",30,"SCg/B","GLd",20,"GLd/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031722",1,"CM",100,0,"CMx1/B","CMx",100,"CMx/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031723",1,"LP",100,0,"LPq1/B","LPq",100,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031724",2,"RG",70,0,"RGd2LPq4/B","RGd",70,"RGd/B","LPq",30,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031725",3,"RG",50,0,"RGd3LPq4ACf4/B","RGd",50,"RGd/B","LPq",30,"LPq/B","ACf",20,"ACf/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031726",3,"RG",50,0,"RGd3LXh4LPq4/B","RGd",50,"RGd/B","LXh",30,"LXh/B","LPq",20,"LPq/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031727",2,"LP",100,0,"LPq3LPe3/B","LPq",50,"LPq/B","LPe",50,"LPe/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031729",1,"LP",100,0,"LPe1/B","LPe",100,"LPe/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031730",2,"LP",50,0,"RGd3LPq3/B","RGd",50,"RGd/B","LPq",50,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031731",3,"CM",90,0,"CMo2CMd4LPq5/B","CMo",70,"CMo/B","CMd",20,"CMd/B","LPq",10,"LPq/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031732",1,"LX",100,0,"LXf1/B","LXf",100,"LXf/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031733",1,"AR",100,0,"ARl1/B","ARl",100,"ARl/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031734",1,"AR",100,0,"ARo1/B","ARo",100,"ARo/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031737",2,"GL",50,0,"GLd3CMo3/B","GLd",50,"GLd/B","CMo",50,"CMo/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031741",2,"CM",50,0,"CMo3ARo3/B","CMo",50,"CMo/B","ARo",50,"ARo/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031743",2,"LP",100,0,"LPe2LPq4/B","LPe",70,"LPe/B","LPq",30,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031745",3,"RG",40,0,"RGe3LXf4LPq4/B","RGe",40,"RGe/B","LXf",30,"LXf/B","LPq",30,"LPq/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031746",2,"RG",60,0,"RGd2CMo3/B","RGd",60,"RGd/B","CMo",40,"CMo/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031748",2,"LX",50,0,"LXf3ACh3/B","LXf",50,"LXf/B","ACh",50,"ACh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031749",1,"AC",100,0,"ACh1/B","ACh",100,"ACh/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031750",3,"SC",50,0,"SCg3FLt4FLe4/B","SCg",50,"SCg/B","FLt",30,"FLt/B","FLe",20,"FLe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031751",1,"LX",100,0,"LXf1/B","LXf",100,"LXf/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031756",2,"GL",80,0,"GLe1VRk4/B","GLe",80,"GLe/B","VRk",20,"VRk/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031757",3,"CM",85,0,"CMo2RGd5CMd5/B","CMo",70,"CMo/B","RGd",15,"RGd/B","CMd",15,"CMd/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031758",1,"AR",100,0,"ARh1/B","ARh",100,"ARh/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031759",2,"LP",80,0,"LPe1RGe4/B","LPe",80,"LPe/B","RGe",20,"RGe/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031760",1,"CM",100,0,"CMo1/B","CMo",100,"CMo/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031761",1,"FL",100,0,"FLt1/B","FLt",100,"FLt/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031762",2,"RG",50,0,"RGe3LPe3/B","RGe",50,"RGe/B","LPe",50,"LPe/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031763",1,"GL",100,0,"GLe1/B","GLe",100,"GLe/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031764",1,"VR",100,0,"VRk1/B","VRk",100,"VRk/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031765",1,"VR",100,0,"VRe1/B","VRe",100,"VRe/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031766",2,"CM",100,0,"CMg3CMc3/B","CMg",50,"CMg/B","CMc",50,"CMc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031767",2,"GL",80,0,"GLk1LPk4/B","GLk",80,"GLk/B","LPk",20,"LPk/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031768",1,"GL",100,0,"GLe1/B","GLe",100,"GLe/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031769",3,"LP",40,0,"LPq3CMo4ARo4/B","LPq",40,"LPq/B","CMo",30,"CMo/B","ARo",30,"ARo/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031770",4,"LP",50,0,"LPq3RGd4CMv4LPk5/B","LPq",40,"LPq/B","RGd",30,"RGd/B","CMv",20,"CMv/B","LPk",10,"LPk/B",,,,,,,,,,,,,,,,,,,
"WD20031771",2,"LP",50,0,"LPq3CMe3/B","LPq",50,"LPq/B","CMe",50,"CMe/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031772",1,"WR",100,0,"WR1/B","WR",100,"WR/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031773",1,"UR",100,0,"UR1/B","UR",100,"UR/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031800",1,"WR",100,0,"WR1/B","WR",100,"WR/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031817",1,"KS",100,0,"KSk1/B","KSk",100,"KSk/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031834",2,"SC",100,0,"SCn2SCg3/B","SCn",60,"SCn/B","SCg",40,"SCg/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031837",3,"LP",50,0,"LPk3LVk4CMc4/B","LPk",50,"LPk/B","LVk",25,"LVk/B","CMc",25,"CMc/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031838",3,"FL",70,0,"FLc2VRk5GLe5/B","FLc",70,"FLc/B","VRk",15,"VRk/B","GLe",15,"GLe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031839",3,"CM",50,0,"CMc3KSk4LPk4/B","CMc",50,"CMc/B","KSk",30,"KSk/B","LPk",20,"LPk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031840",3,"CM",85,0,"CMc2LPk5CMx5/B","CMc",70,"CMc/B","LPk",15,"LPk/B","CMx",15,"CMx/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031841",2,"VR",80,0,"VRk1CMc4/B","VRk",80,"VRk/B","CMc",20,"CMc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031842",3,"CL",50,0,"CLp3LPk4RGc4/B","CLp",50,"CLp/B","LPk",30,"LPk/B","RGc",20,"RGc/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031843",2,"GY",100,0,"GYh2GYp4/B","GYh",75,"GYh/B","GYp",25,"GYp/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031844",2,"CL",60,0,"CLp2CMc3/B","CLp",60,"CLp/B","CMc",40,"CMc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031845",2,"VR",70,0,"VRk2SCn4/B","VRk",70,"VRk/B","SCn",30,"SCn/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031846",2,"CM",60,0,"CMc2LPk3/B","CMc",60,"CMc/B","LPk",40,"LPk/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031847",2,"CM",60,0,"CMc2CLp3/B","CMc",60,"CMc/B","CLp",40,"CLp/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031848",2,"CM",60,0,"CMc2LPk3/B","CMc",60,"CMc/B","LPk",40,"LPk/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031849",2,"VR",60,0,"VRk2SCn3/B","VRk",60,"VRk/B","SCn",40,"SCn/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031850",2,"FL",70,0,"FLe2VRk4/B","FLe",70,"FLe/B","VRk",30,"VRk/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031851",2,"CM",60,0,"CMc2LPk3/B","CMc",60,"CMc/B","LPk",40,"LPk/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031852",3,"GL",60,0,"GLe2SCg4FLc4/B","GLe",60,"GLe/B","SCg",20,"SCg/B","FLc",20,"FLc/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031853",3,"CM",60,0,"CMc2RGc4LPk4/B","CMc",60,"CMc/B","RGc",20,"RGc/B","LPk",20,"LPk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031854",3,"CM",60,0,"CMc2LPk4CLp4/B","CMc",60,"CMc/B","LPk",20,"LPk/B","CLp",20,"CLp/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031855",2,"CM",60,0,"CMc2LVk3/B","CMc",60,"CMc/B","LVk",40,"LVk/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031856",3,"CM",60,0,"CMc2RGc4LPk4/B","CMc",60,"CMc/B","RGc",20,"RGc/B","LPk",20,"LPk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031857",4,"CM",60,0,"CMc2VRk5LPk5RGc5/B","CMc",60,"CMc/B","VRk",15,"VRk/B","LPk",15,"LPk/B","RGc",10,"RGc/B",,,,,,,,,,,,,,,,,,,
"WD20031858",2,"VR",70,0,"VRk2LPk4/B","VRk",70,"VRk/B","LPk",30,"LPk/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031859",3,"CM",60,0,"CMc2RGc4LPk4/B","CMc",60,"CMc/B","RGc",20,"RGc/B","LPk",20,"LPk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031860",3,"CM",60,0,"CMc2RGc4LPk4/B","CMc",60,"CMc/B","RGc",20,"RGc/B","LPk",20,"LPk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031861",3,"LP",60,0,"LPk2RGc4CMc4/B","LPk",60,"LPk/B","RGc",20,"RGc/B","CMc",20,"CMc/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031862",3,"LV",40,0,"LVk3LPk4CMc4/B","LVk",40,"LVk/B","LPk",30,"LPk/B","CMc",30,"CMc/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031863",2,"CM",70,0,"CMc2LVk4/B","CMc",70,"CMc/B","LVk",30,"LVk/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031864",2,"LP",80,0,"LPk1CMc4/B","LPk",80,"LPk/B","CMc",20,"CMc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031866",3,"SC",80,0,"SCn3SCg4FLe4/B","SCn",50,"SCn/B","SCg",30,"SCg/B","FLe",20,"FLe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031867",4,"CL",50,0,"CLh3LPk4CMc4KSk5/B","CLh",50,"CLh/B","LPk",20,"LPk/B","CMc",20,"CMc/B","KSk",10,"KSk/B",,,,,,,,,,,,,,,,,,,
"WD20031868",3,"RG",60,0,"RGe2CMe4LPe5/B","RGe",60,"RGe/B","CMe",30,"CMe/B","LPe",10,"LPe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031869",3,"CM",60,0,"CMc2RGc4LPk4/B","CMc",60,"CMc/B","RGc",20,"RGc/B","LPk",20,"LPk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031870",3,"KS",40,0,"KSk3CMe3LPk4/B","KSk",40,"KSk/B","CMe",40,"CMe/B","LPk",20,"LPk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031871",4,"CM",50,0,"CMc3RGc4LPk5KSk5/B","CMc",50,"CMc/B","RGc",30,"RGc/B","LPk",10,"LPk/B","KSk",10,"KSk/B",,,,,,,,,,,,,,,,,,,
"WD20031872",2,"VR",60,0,"VRk2CMv3/B","VRk",60,"VRk/B","CMv",40,"CMv/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031881",3,"LP",50,0,"LPk3CMc4KSk4/B","LPk",50,"LPk/B","CMc",30,"CMc/B","KSk",20,"KSk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031882",1,"VR",100,0,"VRk1/B","VRk",100,"VRk/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031883",3,"FL",60,0,"FLe2GLe4VRk5/B","FLe",60,"FLe/B","GLe",25,"GLe/B","VRk",15,"VRk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031884",1,"SC",100,0,"SCn1/B","SCn",100,"SCn/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031886",3,"CM",50,0,"CMe3LPe4RGe4/B","CMe",50,"CMe/B","LPe",30,"LPe/B","RGe",20,"RGe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031887",2,"CM",80,0,"CMc1RGc4/B","CMc",80,"CMc/B","RGc",20,"RGc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031889",3,"CM",50,0,"CMc3LVk4CLl4/B","CMc",50,"CMc/B","LVk",30,"LVk/B","CLl",20,"CLl/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031893",3,"CM",80,0,"CMc3CMe4LPk4/B","CMc",50,"CMc/B","CMe",30,"CMe/B","LPk",20,"LPk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031894",3,"LV",60,0,"LVk2LPk4FLc5/B","LVk",60,"LVk/B","LPk",30,"LPk/B","FLc",10,"FLc/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031896",2,"VR",80,0,"VRk1CMv4/B","VRk",80,"VRk/B","CMv",20,"CMv/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031897",2,"CM",60,0,"CMc2LVk3/B","CMc",60,"CMc/B","LVk",40,"LVk/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031898",2,"CM",70,0,"CMc2LVk4/B","CMc",70,"CMc/B","LVk",30,"LVk/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031899",3,"CM",50,0,"CMc3LVk4LPk4/B","CMc",50,"CMc/B","LVk",30,"LVk/B","LPk",20,"LPk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031900",3,"CM",65,0,"CMc2LPk4LPe5/B","CMc",65,"CMc/B","LPk",20,"LPk/B","LPe",15,"LPe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031901",2,"CM",70,0,"CMc2CLp4/B","CMc",70,"CMc/B","CLp",30,"CLp/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031902",3,"CM",50,0,"CMc3PHl4CLp4/B","CMc",50,"CMc/B","PHl",25,"PHl/B","CLp",25,"CLp/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031903",3,"RG",50,0,"RGc3LPe4CMc4/B","RGc",50,"RGc/B","LPe",25,"LPe/B","CMc",25,"CMc/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031904",3,"CM",50,0,"CMc3ARh4RGe5/B","CMc",50,"CMc/B","ARh",35,"ARh/B","RGe",15,"RGe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031905",2,"LP",60,0,"LPk2CMc3/B","LPk",60,"LPk/B","CMc",40,"CMc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031906",2,"FL",60,0,"FLe2CMc3/B","FLe",60,"FLe/B","CMc",40,"CMc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031907",1,"SC",100,0,"SCn1/B","SCn",100,"SCn/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031908",3,"LP",70,0,"LPe3RGc4LPk4/B","LPe",40,"LPe/B","RGc",30,"RGc/B","LPk",30,"LPk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031909",3,"CM",50,0,"CMc3RGc4LPk4/B","CMc",50,"CMc/B","RGc",30,"RGc/B","LPk",20,"LPk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031910",3,"CM",80,0,"CMc2RGc4CMv4/B","CMc",60,"CMc/B","RGc",20,"RGc/B","CMv",20,"CMv/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031911",3,"VR",70,0,"VRk2SCn5FLe5/B","VRk",70,"VRk/B","SCn",15,"SCn/B","FLe",15,"FLe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031912",3,"LV",60,0,"LVk2RGe4CMc4/B","LVk",60,"LVk/B","RGe",20,"RGe/B","CMc",20,"CMc/B",,,,,,,,,,,,,,,,,,,,,,
"WD20031913",2,"RG",60,0,"RGc2CMc3/B","RGc",60,"RGc/B","CMc",40,"CMc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031914",2,"CL",70,0,"CLp2CMc4/B","CLp",70,"CLp/B","CMc",30,"CMc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20031915",3,"RG",60,0,"RGc2CLp4CMc5/B","RGc",60,"RGc/B","CLp",30,"CLp/B","CMc",10,"CMc/B",,,,,,,,,,,,,,,,,,,,,,
